epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
44,2085.09,0.02898,0.98263,1,0.04657,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358,0.00287207,0.000957358
45,2132.72,0.02959,0.98263,1,0.05641,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
46,2180.08,0.02424,0.98263,1,0.05254,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352,0.00277305,0.000924352
47,2227.11,0.0236,0.97297,1,0.04759,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
48,2274.19,0.02918,0.97876,1,0.09164,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345,0.00267403,0.000891345
49,2321.46,0.0261,0.97683,1,0.05146,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
50,2368.91,0.0229,0.97876,1,0.05201,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338,0.00257501,0.000858338
51,2415.95,0.0246,0.97876,1,0.06023,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
52,2462.93,0.02673,0.9807,1,0.04882,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332,0.002476,0.000825332
53,2509.97,0.02941,0.9807,1,0.04367,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
54,2556.99,0.02393,0.98456,1,0.0424,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325,0.00237698,0.000792325
55,2603.96,0.0229,0.98263,1,0.0427,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
56,2650.92,0.02374,0.98649,1,0.04368,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318,0.00227796,0.000759318
57,2697.63,0.02752,0.98456,1,0.04785,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
58,2744.42,0.02538,0.98456,1,0.04943,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312,0.00217894,0.000726312
59,2791.05,0.02235,0.97876,1,0.06674,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
60,2837.71,0.02154,0.98263,1,0.06067,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305,0.00207992,0.000693305
61,2884.36,0.02472,0.97876,1,0.1015,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
62,2930.92,0.0227,0.9807,1,0.07285,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299,0.0019809,0.000660299
63,2977.73,0.02669,0.96911,1,0.07905,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
