epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,45.769,0.69958,0.61583,1,0.61035,0.00163298,0.000544327,0.00163298,0.000544327,0.00163298,0.000544327,0.00163298,0.000544327
2,90.8841,0.52402,0.85328,1,0.30868,0.00326731,0.0010891,0.00326731,0.0010891,0.00326731,0.0010891,0.00326731,0.0010891
3,134.635,0.2939,0.91699,1,0.21004,0.00486863,0.00162288,0.00486863,0.00162288,0.00486863,0.00162288,0.00486863,0.00162288
4,177.892,0.1858,0.94788,1,0.27148,0.00485247,0.00161749,0.00485247,0.00161749,0.00485247,0.00161749,0.00485247,0.00161749
5,221.415,0.15031,0.94402,1,0.09977,0.00480296,0.00160099,0.00480296,0.00160099,0.00480296,0.00160099,0.00480296,0.00160099
6,264.66,0.13091,0.92857,1,0.21472,0.00475345,0.00158448,0.00475345,0.00158448,0.00475345,0.00158448,0.00475345,0.00158448
7,307.982,0.12042,0.94788,1,0.07713,0.00470394,0.00156798,0.00470394,0.00156798,0.00470394,0.00156798,0.00470394,0.00156798
8,351.503,0.10954,0.93822,1,0.16142,0.00465443,0.00155148,0.00465443,0.00155148,0.00465443,0.00155148,0.00465443,0.00155148
9,394.834,0.10732,0.96332,1,0.08294,0.00460492,0.00153497,0.00460492,0.00153497,0.00460492,0.00153497,0.00460492,0.00153497
10,438.312,0.09766,0.96911,1,0.06849,0.00455541,0.00151847,0.00455541,0.00151847,0.00455541,0.00151847,0.00455541,0.00151847
11,481.868,0.09998,0.95753,1,0.08174,0.0045059,0.00150197,0.0045059,0.00150197,0.0045059,0.00150197,0.0045059,0.00150197
12,525.547,0.09056,0.9556,1,0.07747,0.00445639,0.00148546,0.00445639,0.00148546,0.00445639,0.00148546,0.00445639,0.00148546
13,570.134,0.08288,0.96332,1,0.06497,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896,0.00440688,0.00146896
14,615.346,0.08667,0.95946,1,0.0733,0.00435737,0.00145246,0.00435737,0.00145246,0.00435737,0.00145246,0.00435737,0.00145246
15,660.536,0.07872,0.96718,1,0.08239,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595,0.00430786,0.00143595
16,705.758,0.0794,0.94788,1,0.08074,0.00425835,0.00141945,0.00425835,0.00141945,0.00425835,0.00141945,0.00425835,0.00141945
17,751.351,0.08481,0.95753,1,0.10246,0.00420884,0.00140295,0.00420884,0.00140295,0.00420884,0.00140295,0.00420884,0.00140295
18,796.573,0.0742,0.96718,1,0.09216,0.00415933,0.00138644,0.00415933,0.00138644,0.00415933,0.00138644,0.00415933,0.00138644
19,842.125,0.07291,0.96139,1,0.07236,0.00410982,0.00136994,0.00410982,0.00136994,0.00410982,0.00136994,0.00410982,0.00136994
20,887.549,0.06752,0.96332,1,0.07582,0.00406031,0.00135344,0.00406031,0.00135344,0.00406031,0.00135344,0.00406031,0.00135344
21,933.114,0.07505,0.96525,1,0.07017,0.0040108,0.00133693,0.0040108,0.00133693,0.0040108,0.00133693,0.0040108,0.00133693
22,978.404,0.07135,0.95753,1,0.34825,0.00396129,0.00132043,0.00396129,0.00132043,0.00396129,0.00132043,0.00396129,0.00132043
23,1023.55,0.07096,0.95946,1,0.66524,0.00391178,0.00130393,0.00391178,0.00130393,0.00391178,0.00130393,0.00391178,0.00130393
24,1068.95,0.07047,0.96525,1,0.07452,0.00386227,0.00128742,0.00386227,0.00128742,0.00386227,0.00128742,0.00386227,0.00128742
25,1113.93,0.06856,0.96525,1,0.08105,0.00381276,0.00127092,0.00381276,0.00127092,0.00381276,0.00127092,0.00381276,0.00127092
26,1158.95,0.06635,0.97104,1,0.06074,0.00376325,0.00125442,0.00376325,0.00125442,0.00376325,0.00125442,0.00376325,0.00125442
27,1203.37,0.06387,0.96911,1,0.08507,0.00371374,0.00123791,0.00371374,0.00123791,0.00371374,0.00123791,0.00371374,0.00123791
28,1248.15,0.06404,0.96525,1,0.1604,0.00366423,0.00122141,0.00366423,0.00122141,0.00366423,0.00122141,0.00366423,0.00122141
29,1292.96,0.05888,0.96332,1,0.07667,0.00361472,0.00120491,0.00361472,0.00120491,0.00361472,0.00120491,0.00361472,0.00120491
